datetime_of_operation,nominal_train_size,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2024-11-14T15:54:45.906298,90,textile_0482.jpg,textile_0482.jpg,Nominal,0.5,0.5,"Image textile_0827.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0102.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:45.921831,90,textile_0187.jpg,textile_0187.jpg,Nominal,0.5,0.5,"Image textile_0269.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0142.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:45.937192,90,textile_0746.jpg,textile_0746.jpg,Nominal,0.501,0.499,"Image textile_0320.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0116.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:45.952733,90,textile_0593.jpg,textile_0593.jpg,Nominal,0.5,0.5,"Image textile_0544.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0116.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:45.968188,90,textile_0312.jpg,textile_0312.jpg,Nominal,0.5,0.5,"Image textile_0827.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0448.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:45.983655,90,textile_0206.jpg,textile_0206.jpg,Nominal,0.5,0.5,"Image textile_0454.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0368.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:45.999087,90,textile_0909.jpg,textile_0909.jpg,Nominal,0.5,0.5,"Image textile_0049.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0284.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:46.014368,90,textile_0741.jpg,textile_0741.jpg,Nominal,0.5,0.5,"Image textile_0827.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0102.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:46.029813,90,textile_0420.jpg,textile_0420.jpg,Nominal,0.5,0.5,"Image textile_0694.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0174.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-14T15:54:46.045180,90,textile_0776.jpg,textile_0776.jpg,Defective,0.5,0.5,"Image textile_0038.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0102.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
